ang1
49.56371
90.38219
78.925545
63.421574
83.907616
72.39254
68.57127
74.70243
25.700777
93.60023
84.54453
85.0452
90.0128
80.48423
61.573826
78.720695
91.11731
69.690414
56.350227
75.89785
43.039482
78.577736
65.37607
86.701744
78.322
81.60812
76.23863
81.796486
91.85744
78.45967
88.73961
61.533497
62.42058
76.90136
87.9941
71.92335
70.338615
78.89341
63.255398
90.11156
61.916405
64.77575
78.30053
81.46362
57.138134
101.04124
79.30566
93.18852
78.44961
76.76094
75.23929
74.0917
62.258812
79.19443
83.34997
66.54988
93.10741
66.50059
109.41154
97.23527
56.849644
81.54913
86.10834
69.113625
69.51251
77.3967
78.33904
42.56414
78.10215
40.06851
62.380997
34.534546
23.757345
18.095093
44.00079
47.687027
29.042704
17.637377
17.045465
42.718037
90.93866
47.04967
45.476376
42.96916
73.65584
26.127531
39.238018
47.192905
27.188847
52.0731
40.84107
37.359856
64.01916
46.79632
47.710896
30.058666
18.710993
38.968967
45.85173
73.28036
103.361694
38.832756
47.520245
66.40476
65.98326
40.23979
87.90323
45.534683
40.804813
35.284454
51.948906
52.962627
50.790215
60.099453
52.57642
69.55044
52.57681
55.728237
63.665405
56.69062
60.520267
42.242195
51.860504
50.65161
82.51119
38.917812
70.21304
50.418297
51.85549
47.511913
65.006805
33.849937
83.573456
50.863556
58.466797
50.23088
49.808075
96.85261
64.909256
75.05206
57.006554
83.795746
68.84326
43.182518
46.877125
56.250023
52.631065
56.825527
51.34988
45.48537
55.823685
94.53995
70.507484
58.69085
47.466347
44.93141
64.044395
90.89615
81.98499
75.55456
93.381805
97.41656
83.69351
87.54994
86.597244
98.10612
85.67075
84.92314
74.055916
96.02684
89.2203
19.163239
42.794617
126.590744
107.38186
95.85929
95.454735
104.030266
112.79956
117.89219
98.932465
129.32635
121.955574
116.43061
118.10489
124.71473
125.9339
116.99136
109.75363
110.06057
99.889465
119.042595
113.630516
121.86144
122.97132
116.96033
99.18828
108.88561
109.998085
107.2252
109.42018
117.59555
108.105286
99.396736
111.80725
138.34676
107.39017
119.765366
118.98611
103.4648
119.412094
118.92077
107.24219
125.444725
116.731384
106.25816
103.22679
99.16075
111.81255
118.75862
107.1441
112.043465
128.6777
117.62859
112.18938
110.70388
119.32262
119.97672
115.86847
108.79845
122.19731
115.38951
121.07059
91.51992
129.07407
36.879955
11.876336
15.169675
16.173729
9.67585
20.232317
12.056399
16.31712
17.250574
18.5175
115.111015
122.50137
130.40268
119.971855
116.29213
114.19313
115.2437
117.1641
116.071724
104.24147
120.22659
110.66795
112.62016
118.980316
122.895996
113.17062
128.59415
114.79165
125.415955
114.78321
121.28038
115.126915
113.24235
116.374504
120.50946
83.30378
100.51941
112.21832
108.36908
118.10775
119.623245
121.87483
120.784325
105.81108
105.0531
111.75782
118.2536
132.8484
118.80713
113.17423
122.899055
116.26354
117.17596
127.69105
130.79257
110.794586
125.60919
105.00481
127.19809
120.96174
120.55795
108.129295
114.54107
92.74854
115.28389
109.23966
119.099724
114.53567
122.81499
121.86431
136.53235
128.05356
100.50635
109.69808
121.24533
111.21943
125.64926
109.11928
128.35866
117.53718
116.43551
109.82371
109.80142
113.04496
118.02945
127.94512
115.02525
124.94118
108.66369
123.74279
117.02272
110.451324
115.418686
128.56169
102.304886
114.61903
120.98209
123.71011
121.88078
125.90893
110.73068
106.68854
106.06258
131.28032
116.76771
119.41337
114.34584
128.43762
115.2907
114.23468
101.10576
113.70218
123.265274
116.53324
112.591194
129.39166
19.279142
20.915388
6.139609
38.304504
15.199571
69.249756
2.7774193
9.911433
64.86549
71.59466
15.56423
5.7827916
16.576384
13.982088
11.601401
16.593792
9.251555
4.3919525
2.6042895
11.378646
19.153862
15.571775
7.774127
12.602509
11.759695
15.096916
16.06782
18.01918
23.003231
35.59182
17.138376
19.089352
22.524336
36.692543
15.892452
33.319286
12.986101
17.124603
